 


  
  

NCAA Baseball
Division IBatting Average
Through Games 06/27/2017


"Rank","Name","G","W-L","AB","H","BA"
"28","Jackson St.","56","38-17-1","476.1","253","191","3.61"
"29","Cal St. Fullerton","63","39-24","561.1","246","227","3.64"
"30","Cal Poly","56","28-28","493.1","244","200","3.65"
"31","Rhode Island","53","31-22","478.0","253","194","3.65"
"32","North Dakota St.","56","31-25","475.0","226","193","3.66"
"33","Missouri","59","36-23","532.0","272","217","3.67"
"34","Vanderbilt","62","36-25-1","558.2","271","230","3.71"
"35","Butler","51","31-20","451.2","231","186","3.71"
"36","South Carolina","60","35-25","540.0","257","223","3.72"
"37","FGCU","63","43-20","559.0","281","231","3.72"
"38","Gonzaga","53","33-20","480.2","231","199","3.73"
"39","Texas Tech","62","45-17","553.0","262","229","3.73"
"40","Nebraska","58","35-22-1","514.1","247","213","3.73"
"41","Florida St.","69","46-23","619.1","311","258","3.75"
"42","Wright St.","59","38-21","525.1","257","219","3.75"
"43","Missouri St.","63","43-20","556.2","271","233","3.77"
"44","Miami (FL)","58","31-27","517.2","269","217","3.77"
"45","Michigan St.","52","29-23","456.0","238","192","3.79"
"46","Sam Houston","67","44-23","600.0","299","253","3.80"
"47","Stetson","56","27-29","500.0","258","211","3.80"
"48","Fairfield","55","31-24","475.2","252","201","3.80"
"49","Creighton","49","24-25","439.1","230","186","3.81"
"50","UConn","58","33-25","513.2","259","219","3.84"
"51","VCU","57","35-22","510.0","248","218","3.85"
"52","Kentucky","66","43-23","576.2","281","247","3.85"
"53","Fordham","51","27-24","443.1","222","190","3.86"
"54","Oregon","55","30-25","485.0","236","208","3.86"
"55","TCU","68","50-18","610.1","302","264","3.89"
"56","Washington","54","28-26","479.2","223","209","3.92"
"57","San Francisco","57","29-28","513.2","266","224","3.92"
"58","Sacramento St.","61","32-29","540.0","282","237","3.95"
"59","Jacksonville","60","36-24","539.2","299","237","3.95"
"60","Tennessee","52","27-25","466.1","243","206","3.98"
"61","Maryland","61","38-23","533.2","288","236","3.98"
"62","Navy","54","37-17","456.0","240","202","3.99"
"63","UT Arlington","55","30-25","492.0","260","218","3.99"
"64","Marist","55","32-23","468.1","241","209","4.02"
"65","Saint Louis","57","35-22","502.1","264","226","4.05"
"66","St. Bonaventure","48","26-22","422.1","234","191","4.07"
"67","Dartmouth","40","22-17-1","335.1","189","152","4.08"
"68","Canisius","57","35-22","486.2","276","221","4.09"
"69","Virginia","59","43-16","523.0","279","238","4.10"
"70","Ga. Southern","59","38-21","529.1","280","241","4.10"
"71","Norfolk St.","48","26-22","408.0","262","186","4.10"
"72","Houston Christian","54","29-25","473.0","254","216","4.11"
"73","Wake Forest","63","43-20","564.1","311","258","4.11"
"74","San Diego St.","63","42-21","567.1","298","260","4.12"
"75","NC State","61","36-25","543.0","290","249","4.13"
"76","UC Davis","51","21-30","447.0","267","205","4.13"
"77","Utah","51","27-24","457.2","247","210","4.13"
"78","Southern Miss.","66","50-16","595.0","316","275","4.16"
"79","Coastal Carolina","57","37-19-1","514.2","283","238","4.16"
"80","Penn","45","23-22","376.1","212","175","4.19"
"81","Troy","56","31-25","503.0","282","234","4.19"
"82","McNeese","57","37-20","496.0","279","231","4.19"
"83","Minnesota","57","36-21","515.0","276","240","4.19"
"84","West Virginia","62","36-26","551.0","289","258","4.21"
"85","Iona","51","25-26","423.2","255","201","4.27"
"86","Southeastern La.","59","37-22","522.1","294","249","4.29"
"87","East Carolina","60","32-28","536.1","303","256","4.30"
"88","Liberty","55","32-23","490.2","276","235","4.31"
"89","Pepperdine","52","20-32","479.1","271","230","4.32"
"90","Presbyterian","61","32-29","537.2","321","258","4.32"
"91","San Diego","54","35-18-1","486.2","264","234","4.33"
"92","Brown","37","13-24","304.1","177","147","4.35"
"93","South Dakota St.","50","26-24","434.0","246","210","4.35"
"94","Auburn","63","37-26","562.0","303","272","4.36"
"95","Arizona","59","38-21","522.0","303","253","4.36"
"96","Central Conn. St.","58","36-22","494.2","278","240","4.37"
"97","Delaware","57","34-23","501.2","301","244","4.38"
"98","Pittsburgh","53","23-30","466.2","276","227","4.38"
"99","Iowa","61","39-22","543.2","304","265","4.39"
"100","Oklahoma","59","35-24","516.0","292","252","4.40"
"101","Milwaukee","54","22-32","468.1","266","229","4.40"
"102","Bryant","55","29-26","467.2","291","229","4.41"
"103","Niagara","48","24-24","408.0","243","200","4.41"
"104","George Washington","58","31-27","511.0","283","251","4.42"
"105","Ohio","59","31-28","531.0","300","261","4.42"
"106","Fla. Atlantic","57","35-21-1","508.1","303","250","4.43"
"107","Kansas","58","30-28","504.0","300","248","4.43"
"108","New Orleans","59","30-28-1","523.2","301","258","4.43"
"109","Samford","59","33-26","511.0","315","252","4.44"
"110","Louisiana Tech","56","36-20","498.2","265","246","4.44"
"111","Davidson","61","35-26","550.2","340","272","4.45"
"112","Charlotte","58","34-24","513.1","277","254","4.45"
"113","Saint Mary's (CA)","57","37-20","521.0","298","258","4.46"
"114","High Point","53","30-23","469.2","293","233","4.46"
"115","Notre Dame","58","26-32","517.1","311","257","4.47"
"116","Nicholls","56","29-27","488.0","285","243","4.48"
"117","Xavier","61","34-27","531.0","308","265","4.49"
"118","Baylor","57","34-23","501.2","287","252","4.52"
"119","Saint Joseph's","46","21-25","400.0","246","201","4.52"
"120","Lamar University","58","33-25","505.1","293","254","4.52"
"121","Winthrop","58","34-24","514.2","313","259","4.53"
"122","Bethune-Cookman","61","36-25","510.2","307","257","4.53"
"123","Radford","59","27-32","519.1","331","262","4.54"
"124","Oklahoma St.","57","30-27","507.1","298","256","4.54"
"125","Ball St.","58","30-28","514.0","297","260","4.55"
"126","Indiana","60","34-24-2","542.0","298","276","4.58"
"127","Delaware St.","47","22-25","386.2","257","197","4.59"
"128","Alabama St.","56","31-25","489.2","305","250","4.59"
"129","Cornell","38","21-17","307.0","185","157","4.60"
"130","Lehigh","50","21-29","407.1","259","209","4.62"
"131","South Alabama","61","40-21","537.0","310","277","4.64"
"132","Old Dominion","58","37-21","512.1","309","265","4.66"
"133","George Mason","59","26-33","522.2","320","273","4.70"
"134","New Mexico St.","57","35-22","498.1","315","261","4.71"
"135","Indiana St.","55","29-26","472.1","286","248","4.73"
"136","Maine","54","25-29","464.1","280","244","4.73"
"137","Stony Brook","52","26-26","440.2","255","232","4.74"
"138","DBU","63","42-21","543.0","346","287","4.76"
"139","Little Rock","55","21-34","488.0","300","258","4.76"
"140","BYU","59","38-21","527.0","321","279","4.76"
"141","Wichita St.","58","28-30","511.1","319","271","4.77"
"142","Central Ark.","60","34-26","527.0","313","280","4.78"
"143","Valparaiso","53","24-29","461.0","293","245","4.78"
"144","Mercer","56","39-17","508.0","311","272","4.82"
"145","Alabama","54","19-34-1","484.2","306","260","4.83"
"146","CSU Bakersfield","56","32-24","485.1","325","261","4.84"
"147","Duke","58","30-28","511.1","304","275","4.84"
"148","Furman","61","33-28","538.0","338","290","4.85"
"149","Charleston So.","51","22-29","450.2","300","243","4.85"
"150","Purdue","56","29-27","494.2","318","268","4.88"
"151","UNCW","59","30-29","516.0","326","280","4.88"
"152","Lipscomb","56","28-28","497.1","309","272","4.92"
"153","Miami (OH)","56","22-34","493.1","314","270","4.93"
"154","UNC Greensboro","60","36-24","524.0","333","287","4.93"
"155","Florida A&M","53","27-26","450.2","335","247","4.93"
"156","Mississippi St.","67","40-27","599.1","353","329","4.94"
"157","SFA","57","29-28","491.1","315","270","4.95"
"158","Wagner","50","22-28","427.0","295","235","4.95"
"159","Georgetown","55","27-28","486.0","335","269","4.98"
"160","Cincinnati","58","28-30","510.1","312","283","4.99"
"161","Georgia","57","25-32","502.1","313","281","5.03"
"162","UTSA","57","29-28","504.0","333","283","5.05"
"163","Elon","56","24-32","491.0","325","276","5.06"
"164","Rice","64","33-31","553.2","375","312","5.07"
"165","Northwestern","57","27-30","500.1","317","282","5.07"
"166","Southern Ill.","57","27-30","502.0","345","283","5.07"
"167","UTRGV","54","26-28","470.0","327","265","5.07"
"168","Kansas St.","55","29-26","487.2","316","275","5.08"
"169","William & Mary","57","32-25","502.2","315","284","5.08"
"170","UAlbany","52","26-26","430.0","301","244","5.11"
"171","Jacksonville St.","56","30-26","496.2","324","282","5.11"
"172","Memphis","59","30-29","530.2","358","302","5.12"
"173","App State","55","19-36","473.0","324","270","5.14"
"174","NIU","55","17-38","475.1","350","272","5.15"
"175","CSUN","55","26-29","485.2","314","278","5.15"
"176","Kennesaw St.","57","25-32","495.2","352","284","5.16"
"177","UC Riverside","54","22-32","484.2","315","278","5.16"
"178","California","54","25-29","475.1","341","273","5.17"
"179","Villanova","47","14-33","406.1","279","234","5.18"
"180","Campbell","57","25-32","503.1","352","290","5.19"
"181","USC Upstate","55","24-31","491.0","357","284","5.21"
"182","Tennessee Tech","62","41-21","551.2","375","320","5.22"
"183","UC Santa Barbara","56","24-32","487.1","321","284","5.24"
"184","Massachusetts","47","15-32","407.2","286","239","5.28"
"185","Northeastern","54","29-25","470.2","317","276","5.28"
"186","Arkansas St.","55","28-27","487.2","345","286","5.28"
"187","Central Mich.","59","31-28","527.2","372","311","5.30"
"188","Holy Cross","53","24-29","437.0","304","258","5.31"
"189","Boston College","53","25-28","453.1","300","268","5.32"
"190","Ohio St.","56","22-34","495.1","339","293","5.32"
"191","UC Irvine","56","23-33","501.2","337","297","5.33"
"192","Sacred Heart","59","23-36","490.2","349","292","5.36"
"193","Georgia Tech","55","27-28","494.0","335","294","5.36"
"194","Col. of Charleston","59","28-31","519.2","346","310","5.37"
"195","N.C. A&T","53","28-25","441.0","343","264","5.39"
"196","Harvard","42","19-23","336.1","240","202","5.41"
"197","Wofford","58","28-30","501.1","372","302","5.42"
"198","Rider","53","24-28-1","441.0","326","266","5.43"
"199","Yale","52","34-18","430.1","303","260","5.44"
"200","Eastern Mich.","62","27-35","547.2","374","332","5.46"
"201","UAB","55","24-31","470.0","323","285","5.46"
"202","Washington St.","53","24-29","463.1","327","283","5.50"
"203","FIU","58","31-27","512.1","342","313","5.50"
"204","Belmont","60","31-29","533.0","379","327","5.52"
"205","Bucknell","49","21-28","407.1","293","250","5.52"
"206","Arizona St.","55","23-32","483.0","349","297","5.53"
"207","Southeast Mo. St.","55","29-26","484.1","338","298","5.54"
"208","The Citadel","51","16-35","449.0","331","277","5.55"
"209","La Salle","51","10-41","437.1","360","270","5.56"
"210","Southern California","55","21-34","485.2","344","300","5.56"
"211","Quinnipiac","50","18-32","417.2","320","258","5.56"
"212","James Madison","51","24-27","441.0","326","273","5.57"
"213","Pacific","53","18-35","449.1","358","279","5.59"
"214","Gardner-Webb","55","25-30","485.1","356","302","5.60"
"215","Southern U.","44","17-27","375.1","305","234","5.61"
"216","ETSU","59","30-29","526.0","388","328","5.61"
"217","Monmouth","48","20-28","398.0","304","249","5.63"
"218","Fresno St.","60","35-25","537.2","381","337","5.64"
"219","Dayton","55","20-35","484.1","364","304","5.65"
"220","Texas St.","59","29-30","525.1","381","332","5.69"
"221","Western Ill.","50","18-32","423.1","310","268","5.70"
"222","N.C. Central","50","22-28","412.1","318","262","5.72"
"223","Evansville","57","18-39","497.0","382","316","5.72"
"224","Tulane","58","27-31","511.0","385","325","5.72"
"225","Western Caro.","56","28-28","488.2","352","311","5.73"
"226","Army West Point","56","25-31","471.0","356","302","5.77"
"227","Manhattan","53","18-35","430.1","324","276","5.77"
"228","Virginia Tech","55","23-32","485.1","373","312","5.79"
"229","Illinois","51","23-28","449.1","324","292","5.85"
"230","Western Mich.","53","24-29","467.0","354","304","5.86"
"231","UMBC","48","23-25","405.2","303","266","5.90"
"232","Georgia St.","55","22-33","477.1","379","313","5.90"
"233","A&M-Corpus Christi","54","22-32","468.0","371","308","5.92"
"234","Illinois St.","56","16-40","483.0","376","318","5.93"
"235","Longwood","53","19-34","463.1","383","306","5.94"
"236","Siena","50","20-28-2","415.2","338","275","5.95"
"237","Penn St.","55","18-37","475.1","378","315","5.96"
"238","Northern Colo.","54","24-30","461.2","365","306","5.97"
"239","Seattle U","56","20-35-1","480.2","361","320","5.99"
"240","Hofstra","51","14-37","437.2","348","292","6.00"
"241","Portland","52","10-41-1","445.0","350","297","6.01"
"242","Marshall","54","25-29","471.1","372","315","6.01"
"243","UNC Asheville","57","25-32","498.1","396","335","6.05"
"244","Morehead St.","59","36-23","522.0","413","351","6.05"
"245","Northwestern St.","54","20-34","466.2","356","314","6.06"
"246","Richmond","53","17-36","468.0","365","315","6.06"
"247","Columbia","41","18-23","335.0","260","226","6.07"
"248","Rutgers","53","19-34","456.1","375","310","6.11"
"249","San Jose St.","55","19-35-1","484.1","372","330","6.13"
"250","VMI","58","24-34","516.0","400","352","6.14"
"251","Nevada","55","19-36","478.0","367","328","6.18"
"252","UT Martin","55","25-30","478.2","374","329","6.19"
"253","Toledo","58","17-41","509.1","438","351","6.20"
"254","Towson","54","20-34","468.0","368","325","6.25"
"255","New Mexico","58","30-27-1","508.2","402","354","6.26"
"256","Ark.-Pine Bluff","46","15-31","392.1","359","274","6.29"
"257","Bowling Green","49","15-34","430.0","366","301","6.30"
"258","Grambling","52","22-30","435.2","377","305","6.30"
"259","Austin Peay","58","28-30","519.2","416","366","6.34"
"260","Santa Clara","53","13-40","464.2","387","330","6.39"
"261","Buffalo","51","17-34","428.1","360","309","6.49"
"262","Western Ky.","55","16-39","485.0","413","351","6.51"
"263","UNLV","56","20-36","490.0","404","356","6.54"
"264","Northern Ky.","58","25-33","497.2","419","364","6.58"
"265","Mississippi Val.","41","7-34","343.1","315","253","6.63"
"266","Chicago St.","52","11-41","447.2","390","330","6.63"
"267","Alcorn","45","12-33","374.2","355","278","6.68"
"268","Murray St.","59","29-30","525.2","438","392","6.71"
"269","Princeton","41","12-28-1","328.0","282","245","6.72"
"270","Oakland","57","17-40","491.1","435","368","6.74"
"271","ULM","55","12-43","475.2","422","358","6.77"
"272","Texas Southern","54","20-34","462.1","410","349","6.79"
"273","Bradley","51","20-31","435.1","366","330","6.82"
"274","UMES","52","12-40","418.0","392","319","6.87"
"275","Youngstown St.","55","15-40","479.0","429","366","6.88"
"276","Omaha","52","12-40","431.2","402","334","6.96"
"277","LIU","50","22-28","408.2","362","318","7.00"
"278","Savannah St.","51","12-39","422.0","419","335","7.14"
"279","Utah Valley","54","18-36","468.2","425","373","7.16"
"280","Coppin St.","42","11-31","341.2","355","274","7.22"
"281","Alabama A&M","57","12-45","470.2","489","381","7.29"
"282","Hartford","50","20-30","425.2","393","345","7.29"
"283","SIUE","52","23-29","447.0","405","371","7.47"
"284","Air Force","53","27-26","463.1","440","390","7.58"
"285","Middle Tenn.","55","24-31","477.0","432","402","7.58"
"286","Purdue Fort Wayne","52","9-43","432.2","424","366","7.61"
"287","New York Tech","42","5-36-1","329.0","344","282","7.71"
"288","Eastern Ky.","56","24-32","492.2","480","429","7.84"
"289","Prairie View","57","20-37","471.1","481","415","7.92"
"290","FDU","46","12-34","370.2","392","328","7.96"
"291","Lafayette","52","8-44","419.2","461","373","8.00"
"292","NJIT","49","9-40","406.0","413","361","8.00"
"293","Eastern Ill.","56","21-35","483.2","493","438","8.15"
"294","Mount St. Mary's","47","8-39","382.2","459","396","9.31"
"295","Saint Peter's","38","0-38","294.0","427","374","11.45"
Reclassifying
"NR","UMass Lowell","48","22-26","397.0","217","177","4.01"
"NR","Grand Canyon","54","29-25","478.0","300","269","5.06"
"NR","Abilene Christian","56","13-43","483.2","454","378","7.03"
"NR","UIW","56","20-36","483.1","456","398","7.41"

NCAA Baseball
Division IStrikeouts Per Nine Innings
Through Games 06/27/2017


"Rank","Name","G","W-L","IP","SO","K/9"
"1","South Fla.","61","42-19","550.1","620","10.1"
"2","UConn","58","33-25","513.2","575","10.1"
"3","Longwood","53","19-34","463.1","511","9.9"
"4","Arkansas","64","45-19","564.0","619","9.9"
"5","Stetson","56","27-29","500.0","538","9.7"
"6","San Diego","54","35-18-1","486.2","523","9.7"
"7","The Citadel","51","16-35","449.0","479","9.6"
"8","Louisiana","57","35-21-1","519.2","554","9.6"
"9","Michigan","59","42-17","533.1","562","9.5"
"10","TCU","68","50-18","610.1","643","9.5"
"11","South Carolina","60","35-25","540.0","563","9.4"
"12","Louisville","65","53-12","585.0","608","9.4"
"13","Charleston So.","51","22-29","450.2","468","9.3"
"14","Ole Miss","57","32-25","505.1","524","9.3"
"15","Florida St.","69","46-23","619.1","640","9.3"
"16","Oklahoma","59","35-24","516.0","531","9.3"
"17","Mercer","56","39-17","508.0","522","9.2"
"18","Tennessee Tech","62","41-21","551.2","565","9.2"
"19","Ga. Southern","59","38-21","529.1","541","9.2"
"20","Kentucky","66","43-23","576.2","583","9.1"
"21","Texas Tech","62","45-17","553.0","559","9.1"
"22","Florida","71","52-19","644.1","649","9.1"
"23","Missouri St.","63","43-20","556.2","560","9.1"
"24","Oklahoma St.","57","30-27","507.1","509","9.0"
"25","Elon","56","24-32","491.0","491","9.0"
"26","Indiana St.","55","29-26","472.1","468","8.9"
"27","Wake Forest","63","43-20","564.1","559","8.9"
"28","UCF","62","40-22","558.1","553","8.9"
"29","Kent St.","55","37-18","493.0","487","8.9"
"30","Clemson","63","42-21","569.2","562","8.9"
"31","Southern Miss.","66","50-16","595.0","583","8.8"
"32","LSU","72","52-20","639.2","626","8.8"
"33","Texas A&M","64","41-23","587.0","574","8.8"
"34","Jacksonville St.","56","30-26","496.2","484","8.8"
"35","Vanderbilt","62","36-25-1","558.2","544","8.8"
"36","Oral Roberts","59","43-16","529.1","515","8.8"
"37","FIU","58","31-27","512.1","497","8.7"
"38","FGCU","63","43-20","559.0","540","8.7"
"39","Oregon","55","30-25","485.0","465","8.6"
"40","Cal Poly","56","28-28","493.1","472","8.6"
"41","Ball St.","58","30-28","514.0","491","8.6"
"42","James Madison","51","24-27","441.0","420","8.6"
"43","Marist","55","32-23","468.1","446","8.6"
"44","North Carolina","63","49-14","571.2","544","8.6"
"45","Georgia","57","25-32","502.1","477","8.5"
"46","Missouri","59","36-23","532.0","505","8.5"
"47","Little Rock","55","21-34","488.0","463","8.5"
"48","Seton Hall","53","29-24","468.0","444","8.5"
"49","Coastal Carolina","57","37-19-1","514.2","488","8.5"
"50","Arkansas St.","55","28-27","487.2","462","8.5"
"51","West Virginia","62","36-26","551.0","519","8.5"
"52","Wichita St.","58","28-30","511.1","481","8.5"
"53","Hofstra","51","14-37","437.2","411","8.5"
"54","Mississippi St.","67","40-27","599.1","562","8.4"
"55","Virginia Tech","55","23-32","485.1","454","8.4"
"56","Murray St.","59","29-30","525.2","491","8.4"
"57","Fordham","51","27-24","443.1","414","8.4"
"58","Maryland","61","38-23","533.2","498","8.4"
"59","Belmont","60","31-29","533.0","497","8.4"
"60","Penn","45","23-22","376.1","350","8.4"
"61","UNC Greensboro","60","36-24","524.0","487","8.4"
"62","Kansas","58","30-28","504.0","468","8.4"
"63","Middle Tenn.","55","24-31","477.0","442","8.3"
"64","UCLA","57","30-27","514.0","475","8.3"
"65","Virginia","59","43-16","523.0","483","8.3"
"66","Jacksonville","60","36-24","539.2","498","8.3"
"67","Michigan St.","52","29-23","456.0","420","8.3"
"68","Samford","59","33-26","511.0","467","8.2"
"69","Penn St.","55","18-37","475.1","434","8.2"
"70","UNCW","59","30-29","516.0","471","8.2"
"71","Kennesaw St.","57","25-32","495.2","452","8.2"
"72","McNeese","57","37-20","496.0","452","8.2"
"73","Ohio","59","31-28","531.0","483","8.2"
"74","Creighton","49","24-25","439.1","399","8.2"
"75","DBU","63","42-21","543.0","493","8.2"
"76","Eastern Ky.","56","24-32","492.2","447","8.2"
"77","Gonzaga","53","33-20","480.2","436","8.2"
"78","Pittsburgh","53","23-30","466.2","423","8.2"
"79","Rice","64","33-31","553.2","500","8.1"
"80","Troy","56","31-25","503.0","454","8.1"
"81","Delaware","57","34-23","501.2","452","8.1"
"82","SFA","57","29-28","491.1","442","8.1"
"83","Western Caro.","56","28-28","488.2","439","8.1"
"84","Oregon St.","62","56-6","564.0","506","8.1"
"85","Austin Peay","58","28-30","519.2","466","8.1"
"86","Butler","51","31-20","451.2","405","8.1"
"87","UT Martin","55","25-30","478.2","429","8.1"
"88","Miami (FL)","58","31-27","517.2","463","8.0"
"89","Saint Louis","57","35-22","502.1","449","8.0"
"90","Norfolk St.","48","26-22","408.0","364","8.0"
"91","New Orleans","59","30-28-1","523.2","467","8.0"
"92","New Mexico St.","57","35-22","498.1","444","8.0"
"93","LMU (CA)","56","38-18","502.1","446","8.0"
"94","William & Mary","57","32-25","502.2","446","8.0"
"95","Niagara","48","24-24","408.0","362","8.0"
"96","South Alabama","61","40-21","537.0","475","8.0"
"97","Liberty","55","32-23","490.2","434","8.0"
"98","NC State","61","36-25","543.0","480","8.0"
"99","N.C. Central","50","22-28","412.1","364","7.9"
"100","Richmond","53","17-36","468.0","412","7.9"
"101","VMI","58","24-34","516.0","454","7.9"
"102","Morehead St.","59","36-23","522.0","459","7.9"
"103","Evansville","57","18-39","497.0","437","7.9"
"104","UTRGV","54","26-28","470.0","413","7.9"
"105","La Salle","51","10-41","437.1","384","7.9"
"106","ETSU","59","30-29","526.0","461","7.9"
"107","Baylor","57","34-23","501.2","439","7.9"
"108","Fla. Atlantic","57","35-21-1","508.1","444","7.9"
"109","Notre Dame","58","26-32","517.1","451","7.8"
"110","Sam Houston","67","44-23","600.0","522","7.8"
"111","Alabama St.","56","31-25","489.2","426","7.8"
"112","Manhattan","53","18-35","430.1","374","7.8"
"113","App State","55","19-36","473.0","411","7.8"
"114","East Carolina","60","32-28","536.1","466","7.8"
"115","Alabama","54","19-34-1","484.2","421","7.8"
"116","Xavier","61","34-27","531.0","461","7.8"
"117","Col. of Charleston","59","28-31","519.2","451","7.8"
"118","Iowa","61","39-22","543.2","470","7.8"
"119","High Point","53","30-23","469.2","406","7.8"
"120","Miami (OH)","56","22-34","493.1","426","7.8"
"121","Memphis","59","30-29","530.2","458","7.8"
"122","Auburn","63","37-26","562.0","485","7.8"
"123","Fresno St.","60","35-25","537.2","464","7.8"
"124","Jackson St.","56","38-17-1","476.1","410","7.7"
"125","Stony Brook","52","26-26","440.2","379","7.7"
"126","North Florida","57","33-24","509.1","438","7.7"
"127","Dartmouth","40","22-17-1","335.1","288","7.7"
"128","Holy Cross","53","24-29","437.0","375","7.7"
"129","Duke","58","30-28","511.1","438","7.7"
"130","Nicholls","56","29-27","488.0","417","7.7"
"131","Northeastern","54","29-25","470.2","402","7.7"
"132","Army West Point","56","25-31","471.0","402","7.7"
"133","Tennessee","52","27-25","466.1","398","7.7"
"134","Georgetown","55","27-28","486.0","414","7.7"
"135","Bryant","55","29-26","467.2","398","7.7"
"136","Arizona","59","38-21","522.0","444","7.7"
"137","Bucknell","49","21-28","407.1","346","7.6"
"138","Charlotte","58","34-24","513.1","436","7.6"
"139","Texas","63","39-24","560.1","475","7.6"
"140","Radford","59","27-32","519.1","440","7.6"
"141","UT Arlington","55","30-25","492.0","416","7.6"
"142","Canisius","57","35-22","486.2","411","7.6"
"143","Maine","54","25-29","464.1","392","7.6"
"144","St. John's (NY)","55","42-13","500.1","421","7.6"
"145","VCU","57","35-22","510.0","428","7.6"
"146","Southern Ill.","57","27-30","502.0","421","7.5"
"147","North Dakota St.","56","31-25","475.0","398","7.5"
"148","USC Upstate","55","24-31","491.0","410","7.5"
"149","Omaha","52","12-40","431.2","360","7.5"
"150","Cal St. Fullerton","63","39-24","561.1","468","7.5"
"151","Portland","52","10-41-1","445.0","371","7.5"
"152","Eastern Ill.","56","21-35","483.2","402","7.5"
"153","Navy","54","37-17","456.0","379","7.5"
"154","Saint Mary's (CA)","57","37-20","521.0","433","7.5"
"155","Louisiana Tech","56","36-20","498.2","413","7.5"
"156","Delaware St.","47","22-25","386.2","318","7.4"
"157","Ohio St.","56","22-34","495.1","407","7.4"
"158","Lamar University","58","33-25","505.1","415","7.4"
"159","South Dakota St.","50","26-24","434.0","356","7.4"
"160","Milwaukee","54","22-32","468.1","384","7.4"
"161","Air Force","53","27-26","463.1","379","7.4"
"162","Saint Joseph's","46","21-25","400.0","324","7.3"
"163","Georgia St.","55","22-33","477.1","386","7.3"
"164","UIC","56","39-17","496.1","401","7.3"
"165","Presbyterian","61","32-29","537.2","433","7.2"
"166","Wright St.","59","38-21","525.1","423","7.2"
"167","Campbell","57","25-32","503.1","405","7.2"
"168","Minnesota","57","36-21","515.0","414","7.2"
"169","Wofford","58","28-30","501.1","403","7.2"
"170","Buffalo","51","17-34","428.1","344","7.2"
"171","BYU","59","38-21","527.0","423","7.2"
"172","Stanford","58","42-16","518.1","416","7.2"
"173","Princeton","41","12-28-1","328.0","263","7.2"
"174","Georgia Tech","55","27-28","494.0","396","7.2"
"175","Mississippi Val.","41","7-34","343.1","275","7.2"
"176","Santa Clara","53","13-40","464.2","372","7.2"
"177","Lipscomb","56","28-28","497.1","398","7.2"
"178","Oakland","57","17-40","491.1","393","7.2"
"179","Utah","51","27-24","457.2","366","7.2"
"180","Massachusetts","47","15-32","407.2","326","7.2"
"181","Houston","63","42-21","556.2","445","7.2"
"182","Wagner","50","22-28","427.0","341","7.2"
"183","Brown","37","13-24","304.1","243","7.2"
"184","UC Santa Barbara","56","24-32","487.1","389","7.2"
"185","San Francisco","57","29-28","513.2","409","7.2"
"186","Southern California","55","21-34","485.2","386","7.2"
"187","Southeastern La.","59","37-22","522.1","414","7.1"
"188","Long Beach St.","63","42-20-1","565.1","447","7.1"
"189","CSUN","55","26-29","485.2","384","7.1"
"190","Purdue Fort Wayne","52","9-43","432.2","342","7.1"
"191","Washington","54","28-26","479.2","376","7.1"
"192","Western Ky.","55","16-39","485.0","380","7.1"
"193","Furman","61","33-28","538.0","421","7.0"
"194","Fairfield","55","31-24","475.2","372","7.0"
"195","Marshall","54","25-29","471.1","367","7.0"
"196","St. Bonaventure","48","26-22","422.1","327","7.0"
"197","ULM","55","12-43","475.2","368","7.0"
"198","Villanova","47","14-33","406.1","313","6.9"
"199","San Diego St.","63","42-21","567.1","437","6.9"
"200","UC Riverside","54","22-32","484.2","373","6.9"
"201","Central Ark.","60","34-26","527.0","405","6.9"
"202","Lehigh","50","21-29","407.1","313","6.9"
"203","Illinois","51","23-28","449.1","344","6.9"
"204","Seattle U","56","20-35-1","480.2","367","6.9"
"205","Sacramento St.","61","32-29","540.0","412","6.9"
"206","Hartford","50","20-30","425.2","324","6.9"
"207","SIUE","52","23-29","447.0","340","6.8"
"208","Northern Colo.","54","24-30","461.2","351","6.8"
"209","Arizona St.","55","23-32","483.0","367","6.8"
"210","Washington St.","53","24-29","463.1","352","6.8"
"211","UC Irvine","56","23-33","501.2","380","6.8"
"212","A&M-Corpus Christi","54","22-32","468.0","354","6.8"
"213","Northwestern","57","27-30","500.1","378","6.8"
"214","Rutgers","53","19-34","456.1","344","6.8"
"215","Central Mich.","59","31-28","527.2","397","6.8"
"216","Boston College","53","25-28","453.1","341","6.8"
"217","UAB","55","24-31","470.0","353","6.8"
"218","Indiana","60","34-24-2","542.0","407","6.8"
"219","Nebraska","58","35-22-1","514.1","386","6.8"
"220","Purdue","56","29-27","494.2","371","6.8"
"","Alcorn","45","12-33","374.2","281","6.8"
"222","Western Mich.","53","24-29","467.0","350","6.7"
"223","Rhode Island","53","31-22","478.0","358","6.7"
"224","Utah Valley","54","18-36","468.2","351","6.7"
"225","Monmouth","48","20-28","398.0","297","6.7"
"226","Illinois St.","56","16-40","483.0","360","6.7"
"227","Yale","52","34-18","430.1","320","6.7"
"228","Binghamton","43","30-13","370.2","275","6.7"
"229","Rider","53","24-28-1","441.0","326","6.7"
"230","New Mexico","58","30-27-1","508.2","376","6.7"
"231","Quinnipiac","50","18-32","417.2","308","6.6"
"232","Davidson","61","35-26","550.2","406","6.6"
"233","Grambling","52","22-30","435.2","320","6.6"
